Customer ID,Income (USD),Loan Amount Request (USD),Current Loan Expenses (USD),Credit Score,No. of Defaults,Property Age,Co-Applicant,Property Price,Type of Employment_missing_val,Type of Employment_Laborers,Type of Employment_Sales staff,Type of Employment_Core staff,Type of Employment_Managers,Type of Employment_Drivers,Type of Employment_Accountants,Expense Type 1_N,Profession_Working,Profession_Commercial associate,Profession_Pensioner,Dependents_2.0,Dependents_3.0,Dependents_1.0,Dependents_4.0,Dependents_0,Location_Semi-Urban,Location_Rural
C-43804,2833.95,22652.24,240.67,745.76,0,2833.95,0.0,41263.13,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-29604,1560.02,29648.91,306.52,794.38,1,1560.02,1.0,35838.91,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
C-23120,2222.435,133171.96,455.5,749.0,0,2223.25,1.0,211644.35,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
C-46693,2287.57,41533.84,244.93,855.08,0,2287.57,1.0,71375.26,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
C-41945,1983.16,106974.54,573.59,788.08,0,1983.16,1.0,132135.62,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-47194,3304.33,165518.93,721.36,779.14,1,3304.33,0.0,200376.82,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
C-11473,2132.13,82736.21,400.58,666.19,0,2132.13,1.0,124283.42,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
C-15521,2180.55,27110.91,126.28,790.92,1,2180.55,1.0,39705.58,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-5413,2117.34,61345.23,340.71,796.25,0,2117.34,1.0,114783.39,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
C-44520,2143.5,23167.12,255.68,772.02,0,2143.5,1.0,39867.94,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0
C-39365,982.89,80795.43,355.52,761.97,0,982.89,1.0,129503.47,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
C-37808,1827.1,233995.82,660.55,853.88,0,1827.1,1.0,316237.4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
C-37168,2093.46,129843.06,644.89,816.0,0,2093.46,1.0,165896.42,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-48163,1291.64,130847.55,434.67,835.16,0,1291.64,1.0,167013.03,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
C-13137,1031.02,29700.35,150.09,739.82,0,1031.02,1.0,-999.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
C-41172,2742.25,81300.12,527.31,606.86,1,2742.25,1.0,138276.13,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
C-10339,3844.59,106399.93,568.48,654.53,0,3844.59,1.0,149604.48,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
C-28262,2222.435,82050.08,480.79,812.36,0,2223.25,1.0,151084.11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
C-28518,2222.435,92995.73,502.05,612.4,0,2223.25,1.0,127712.58,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
C-29025,2571.38,35697.88,400.71,821.58,0,2571.38,1.0,49058.48,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0
C-14436,2355.17,107637.73,639.79,855.98,0,2355.17,1.0,190973.32,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
C-37424,1169.7,85542.42,204.69,793.22,0,1169.7,1.0,159430.04,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-17317,2589.17,37328.27,248.71,854.14,0,2589.17,1.0,70681.89,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
C-29617,1389.87,92687.68,310.12,769.33,0,1389.87,1.0,-999.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
C-48820,2766.91,89186.53,481.19,797.16,0,2766.91,0.0,103807.82,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-48085,3376.48,43658.44,217.59,736.18,0,3376.48,1.0,64900.85,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
C-25126,1682.46,31475.88,230.16,767.51,0,1682.46,1.0,56474.76,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
C-24144,2122.26,134755.8,594.74,811.12,0,2122.26,1.0,175232.09,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-29442,2578.72,160688.61,469.38,694.21,0,2578.72,1.0,204415.61,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
C-36062,3541.64,36704.59,450.24,768.56,0,3541.64,1.0,41629.87,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
C-42435,638.88,26798.55,138.87,695.97,0,638.88,1.0,31886.04,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
C-7475,2858.42,174704.38,481.3,798.37,1,2858.42,1.0,317431.9,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
C-14160,2222.435,106531.26,515.31,744.55,0,2223.25,1.0,175951.65,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
C-20612,2222.435,125317.87,362.85,708.95,0,2223.25,1.0,182230.12,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-11565,2747.56,131761.49,361.46,668.51,0,2747.56,1.0,158078.38,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
C-24453,984.58,94297.59,379.59,662.83,0,984.58,1.0,148533.64,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-3898,2629.56,80706.79,263.53,701.88,0,2629.56,1.0,137259.63,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
C-42891,1208.54,34278.64,199.7,694.28,0,1208.54,0.0,57338.99,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
C-9085,1763.64,40747.57,231.42,639.4,0,1763.64,1.0,-999.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
C-8432,2055.11,272402.97,689.83,695.65,0,2055.11,1.0,421270.92,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
C-18872,1656.2,106529.87,532.81,614.38,0,1656.2,1.0,159471.48,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
C-30715,2106.78,58981.18,265.63,714.01,0,2106.78,1.0,99844.1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
C-37575,2460.36,44694.11,387.41,743.33,0,2460.36,1.0,63315.72,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-31497,2314.65,45512.82,294.6,616.1,0,2314.65,0.0,83746.52,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
C-36973,2520.22,53155.98,273.76,683.46,0,2520.22,1.0,72874.37,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1
C-27740,940.83,28053.64,148.21,653.13,0,940.83,1.0,51332.92,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
C-45292,2736.86,263179.21,847.55,734.38,0,2736.86,0.0,325837.68,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-11252,3107.17,85653.68,495.45,845.3,0,3107.17,1.0,148038.6,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
C-36368,3244.74,137551.59,535.22,762.99,1,3244.74,1.0,257381.3,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0
C-47477,2378.48,37682.34,293.96,845.18,0,2378.48,1.0,65507.3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
C-41188,1804.62,138931.88,488.59,782.31,0,1804.62,1.0,156867.8,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
C-48305,1741.57,40723.22,154.35,686.79,1,1741.57,1.0,56705.3,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
C-42299,2621.36,171797.37,671.48,809.16,0,2621.36,0.0,281384.51,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
C-46082,4267.27,285200.13,925.14,768.81,1,4267.27,1.0,470924.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
C-20219,2222.435,117256.32,574.7,673.07,1,2223.25,1.0,213178.05,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
C-6233,3068.89,38698.32,191.04,739.82,0,3068.89,1.0,58011.41,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
C-6877,2222.435,160126.87,522.82,852.72,0,2223.25,1.0,192107.26,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
C-33517,2508.86,178861.85,501.84,726.8,1,2508.86,1.0,268408.82,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
C-45407,1271.92,21888.53,113.52,762.67,1,1271.92,1.0,37560.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
C-47083,1009.42,116550.07,298.54,765.21,0,1009.42,1.0,183025.65,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-3179,1765.54,99323.46,341.62,692.56,1,1765.54,1.0,172815.91,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
C-32419,1103.4,40780.6,161.23,798.38,0,1103.4,0.0,45383.48,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
C-2836,2143.02,24274.98,290.33,748.51,0,2143.02,1.0,-999.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
C-10453,2222.435,21172.54,112.94,840.22,0,2223.25,0.0,32099.97,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
C-12239,1717.63,47305.26,228.74,773.66,0,1717.63,1.0,67580.63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
C-17305,1987.28,34775.7,210.26,791.28,0,1987.28,1.0,56174.36,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
C-38953,1705.56,146858.4,466.32,867.55,1,1705.56,1.0,212120.88,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-47356,2576.87,29955.52,162.57,834.49,0,2576.87,0.0,41460.43,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
C-35436,1955.81,106616.04,433.6,676.34,0,1955.81,1.0,145750.63,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
C-41657,4026.65,157080.37,513.43,678.67,0,4026.65,1.0,264301.27,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
C-9287,1110.86,37642.74,284.35,848.48,0,1110.86,1.0,49329.77,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
C-7987,3031.34,51569.25,608.88,706.26,0,3031.34,1.0,63675.05,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-41055,2104.79,123021.28,696.35,739.99,0,2104.79,1.0,158629.35,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-48929,2645.38,159017.81,441.64,866.59,0,2645.38,0.0,291546.08,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
C-32701,3034.43,142315.36,413.14,713.81,0,3034.43,1.0,247735.94,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
C-32438,1850.69,111057.61,430.75,752.71,1,1850.69,1.0,133951.25,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
C-13106,2052.87,43798.78,342.01,640.97,0,2052.87,0.0,50022.32,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
C-30060,4094.85,124393.62,389.82,626.23,0,4094.85,1.0,214751.74,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
C-9236,1637.82,101212.1,284.2,800.35,0,1637.82,1.0,145518.75,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
C-5585,3238.29,103606.07,608.17,791.46,0,3238.29,1.0,123855.53,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
C-28482,1949.07,60551.52,315.51,739.82,1,1949.07,1.0,99077.02,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
C-43826,2299.23,146525.41,696.73,725.13,0,2299.23,1.0,226114.64,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
C-16657,2222.435,121417.85,438.53,739.82,0,2223.25,1.0,206362.37,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-42240,3245.48,201698.39,763.97,793.38,0,3245.48,1.0,271402.94,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-28449,2228.09,47990.72,437.79,777.06,0,2228.09,1.0,60272.26,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
C-35194,1821.66,10364.62,111.41,737.46,0,1821.66,1.0,19495.42,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
C-14592,2515.83,143848.39,509.39,833.52,1,2515.83,1.0,252944.32,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
C-13037,3226.73,107653.32,380.3,621.4,0,3226.73,1.0,134041.83,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-25980,2772.17,55698.61,445.42,615.01,0,2772.17,1.0,102303.98,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
C-27325,1235.29,36413.97,235.26,753.96,1,1235.29,1.0,55590.73,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
C-48377,1717.48,89906.82,457.82,623.2,0,1717.48,1.0,112702.88,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
C-26844,1244.6,32861.91,211.37,739.82,0,1244.6,1.0,44141.54,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
C-38512,1840.83,38687.91,225.59,804.4,0,1840.83,0.0,67878.76,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
C-41562,1551.41,77566.69,374.16,758.18,0,1551.41,0.0,91251.13,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-47652,1312.42,22923.56,200.98,826.39,0,1312.42,0.0,30250.63,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
C-23321,2222.435,43643.11,394.28,783.07,1,2223.25,1.0,49398.71,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
C-20247,2240.82,178248.53,521.81,865.61,0,2240.82,1.0,233116.75,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
C-4123,1871.64,113211.55,615.17,739.82,0,1871.64,1.0,156648.96,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
C-4912,2030.99,126984.63,355.74,784.81,0,2030.99,1.0,238808.4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
C-25216,3294.48,72322.12,357.67,823.79,0,3294.48,1.0,91893.0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-34579,4336.88,44911.84,340.01,783.33,0,4336.88,1.0,77006.46,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
C-10336,2222.435,93653.1,251.6,739.82,0,2223.25,1.0,145582.79,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
C-34850,2357.75,26877.62,132.27,673.67,0,2357.75,1.0,42054.05,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-14549,2222.435,130512.6,376.1,739.82,0,2223.25,1.0,242198.45,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
C-24985,2026.19,63969.84,353.6,806.8,1,2026.19,1.0,92311.53,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
C-5202,2029.1,185908.53,667.91,638.93,0,2029.1,0.0,270042.02,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
C-14559,1412.64,149952.43,476.63,829.03,1,1412.64,1.0,213144.25,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-42680,4379.52,118119.49,367.2,789.17,0,4379.52,0.0,130087.15,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
C-41916,2004.73,168887.86,694.05,689.36,0,2004.73,0.0,189605.25,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
C-13683,2222.435,32293.13,344.9,761.96,0,2223.25,1.0,37631.26,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-47686,4367.04,160529.17,699.96,610.35,0,4367.04,1.0,234270.24,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
C-44695,2822.93,34893.33,277.57,595.58,0,2822.93,1.0,41292.92,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-44722,3989.12,167958.97,446.76,673.92,0,3989.12,0.0,193263.47,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
C-10518,1245.83,47513.41,210.16,739.82,0,1245.83,1.0,85812.14,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-35091,3403.64,95582.53,731.48,653.93,1,3403.64,1.0,118784.09,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
C-39985,3129.37,42914.09,475.92,816.7,0,3129.37,1.0,72869.92,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
C-6456,1739.94,56431.17,375.205,739.82,0,1739.94,1.0,83057.71,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
C-41372,1905.71,20813.87,184.65,643.03,0,1905.71,1.0,35297.6,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
C-30385,4012.64,24314.74,212.84,642.68,0,4012.64,1.0,40190.76,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-16815,2222.435,101894.31,405.55,687.56,0,2223.25,1.0,181748.47,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
C-38264,2394.59,90822.09,418.95,799.92,0,2394.59,1.0,146095.54,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
C-1794,3166.41,74321.48,283.9,771.55,0,3166.41,1.0,92598.43,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
C-42863,3193.53,112023.74,572.98,850.02,1,3193.53,0.0,187495.79,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-2426,2222.435,180797.62,556.02,723.51,0,2223.25,1.0,306306.05,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
C-13482,3235.75,89162.29,442.89,746.41,0,3235.75,1.0,132115.03,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
C-39084,1877.29,79552.1,383.83,731.23,0,1877.29,0.0,145088.1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
C-2635,1909.55,44108.87,249.95,685.92,0,1909.55,1.0,80729.31,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
C-43799,2632.12,75956.22,572.88,750.58,1,2632.12,1.0,95569.48,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-19948,1401.04,105534.35,295.66,717.36,0,1401.04,1.0,166000.15,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
C-4862,2222.435,29558.01,141.66,830.62,0,2223.25,1.0,34184.14,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
C-49648,1554.48,78106.54,335.02,727.29,0,1554.48,0.0,110440.63,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
C-11760,2222.435,182822.82,500.08,740.57,0,2223.25,1.0,318798.81,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
C-24444,2222.435,20255.0,86.04,739.82,0,2223.25,1.0,36518.58,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
C-23249,1244.67,78312.7,322.86,620.08,0,1244.67,0.0,101715.61,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
C-47935,2095.34,104721.48,302.18,811.19,0,2095.34,1.0,126771.72,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
C-4866,2222.435,27303.37,257.11,739.82,1,2223.25,1.0,50181.47,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
C-45265,2766.89,129602.27,403.55,799.78,0,2766.89,1.0,155296.32,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
C-11450,2222.435,26957.4,121.95,722.36,0,2223.25,1.0,35255.3,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-47643,1217.12,105154.48,498.05,738.58,0,1217.12,0.0,156579.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
C-19665,3229.11,81087.35,439.92,798.3,0,3229.11,1.0,131466.83,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-10912,2727.66,72749.64,273.74,680.2,0,2727.66,1.0,130339.64,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-7537,2222.435,100317.42,399.98,793.5,0,2223.25,1.0,161536.24,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-31980,2355.58,75835.18,371.28,684.91,0,2355.58,1.0,114265.25,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-28337,2403.79,125779.71,303.8,739.82,0,2403.79,1.0,138439.45,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
C-30487,2253.27,115322.44,359.22,607.95,1,2253.27,1.0,189252.41,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
C-4067,2251.31,45815.87,444.24,778.56,0,2251.31,1.0,58524.67,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
C-24773,3484.24,262701.81,765.03,735.63,1,3484.24,1.0,290466.65,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
C-11161,2222.435,114395.16,605.89,725.82,0,2223.25,1.0,146589.25,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
C-30227,1978.95,122682.93,501.23,714.53,0,1978.95,1.0,169034.53,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
C-14834,2222.435,28698.12,140.19,800.54,1,2223.25,1.0,44724.05,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-38722,1551.72,24512.55,141.52,815.09,0,1551.72,1.0,29998.91,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
C-1490,2540.46,51426.5,316.43,748.9,0,2540.46,1.0,70240.24,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
C-8984,2106.64,19579.51,116.2,600.52,0,2106.64,1.0,33182.18,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
C-46732,3651.88,98355.53,348.69,728.54,0,3651.88,1.0,110089.73,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
C-20771,1580.6,37963.42,201.42,699.5,0,1580.6,1.0,65847.78,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-19812,1892.76,31093.72,179.14,755.37,0,1892.76,1.0,50219.64,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
C-14770,2222.435,71075.31,268.1,720.46,0,2223.25,1.0,111122.07,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
C-35669,2043.38,79407.81,335.28,881.49,1,2043.38,1.0,99873.71,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
C-13828,919.04,12611.34,81.72,731.97,0,919.04,1.0,16251.06,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-177,1636.22,37471.06,273.99,612.08,0,1636.22,1.0,41591.2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
C-45412,1232.02,26647.56,166.21,697.22,0,1232.02,1.0,45705.01,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-5278,4137.48,219945.15,589.92,667.73,0,4137.48,1.0,332515.87,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
C-46342,4023.23,114672.08,551.66,678.53,0,4023.23,0.0,176624.52,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
C-1348,2222.435,73191.68,545.27,841.19,0,2223.25,1.0,93156.34,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
C-34344,1443.45,75523.84,464.81,778.46,1,1443.45,1.0,105297.77,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
C-5288,2222.435,70505.52,303.03,758.98,0,2223.25,1.0,92249.86,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
C-49034,1856.92,195826.46,560.97,742.09,1,1856.92,0.0,279725.63,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
C-26357,2553.36,257383.12,813.52,870.54,0,2553.36,0.0,470411.32,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
C-19203,2222.435,85228.89,279.29,631.43,0,2223.25,1.0,144253.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
C-6777,2222.435,37844.76,278.71,684.12,0,2223.25,1.0,70403.41,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-4985,1312.94,83692.1,254.87,820.44,1,1312.94,1.0,140103.45,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
C-6891,1250.68,31923.29,140.11,831.98,0,1250.68,1.0,40410.76,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-18198,2626.72,29513.95,197.03,735.28,0,2626.72,1.0,39812.12,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
C-5839,3153.97,33241.65,195.2,691.16,0,3153.97,1.0,49170.79,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
C-14385,2466.31,152145.39,463.2,739.82,0,2466.31,1.0,286618.7,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
C-9682,2021.7,88357.26,431.38,699.66,0,2021.7,1.0,136210.58,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
C-48808,1756.26,34867.83,195.27,710.41,0,1756.26,0.0,59105.08,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
C-45448,1583.16,92022.68,264.06,826.0,1,1583.16,0.0,140000.69,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
C-47261,1755.19,65891.69,254.32,831.83,0,1755.19,0.0,119990.47,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
C-46088,2156.62,52237.55,270.14,781.42,0,2156.62,1.0,72852.14,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-19202,2222.435,124178.71,481.02,665.56,1,2223.25,1.0,144640.9,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-33385,3478.6,92042.78,400.39,746.52,0,3478.6,1.0,162454.46,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
C-13473,2666.54,189444.18,794.4,810.64,0,2666.54,1.0,306547.51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
